rule_id,compound_class,subclass,source_entity,target_entity,source_entity_id,target_entity_id,transformation_name,evidence_type,template_support_level,candidate_policy,propagation_policy,reaction_arity,reactant_entities,product_entities,anchor_reactant_index,network_anchor_role,resolved_network_anchor_count,anchor_resolution_stage,reaction_type,reaction_operator,formula_equation,reactant_form_ids,product_form_ids,fragment_evidence_contract,calculated_delta_mass,chemical_validation_status,product_resolution_status,derivation_id,delta_mass,direction,repeatable,max_repeat,required_context,evidence_ids,review_status,review_note
tr_ff73fec38c9707,ginsenoside,,ginsenoside Re2,Ginsenoside Rg1,entity_2af02e68b59fb4dc,entity_d96110b1470152a6,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_2af02e68b59fb4dc"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_d96110b1470152a6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_1d86d569ecd7ff09""]","[""form_7e15527b576a6354""]",{},-162.052823,valid,unique_reported_entity,derivation_3531c384a5aa12,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_1c1e6578ab8c9a02d5a4;chunk_3be07d61de6906fe57fe;chunk_830bcd489bd464af970b;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_a1b2d39d4b78fe,ginsenoside,,G-Rs2,pseudoginsenosid,entity_2782aa795f2975f1,entity_47dbc528370f3c1f,loss of reported ara(f) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_2782aa795f2975f1"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_47dbc528370f3c1f"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_f_component,C55H92O23 -> C50H84O19,"[""form_d5d3812ffe8c5f7b""]","[""form_9848c2e2ea3acb86""]",{},-132.042259,valid,unique_reported_entity,derivation_3cebb909b70ec0,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_f9d4d1e31391ac,ginsenoside,,Notoginsenoside R1,G-Rf,entity_1c128e71fedcf015,entity_fc7578bb143494c5,loss of reported xyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_1c128e71fedcf015"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_xyl_component,C47H80O18 -> C42H72O14,"[""form_3a4457373a7d4f42""]","[""form_3892af7899663cbb""]",{},-132.042259,valid,unique_reported_entity,derivation_99520720a20928,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_805d7eb926818f,ginsenoside,,G-Rb2/G-Rb3/G-Rc,Gypenoside,entity_3aad3305041f63e9,entity_72b5e9a9dba187d9,loss of reported ara(f) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_3aad3305041f63e9"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_72b5e9a9dba187d9"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_f_component,C53H90O22 -> C48H82O18,"[""form_f54bf7ca8bf4d9b1""]","[""form_2f75fb8072ace89b""]",{},-132.042259,valid,unique_reported_entity,derivation_6359f37a3a572d,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4;chunk_2c82b7e414372849f471;chunk_422e82f9c16efd5c8866;chunk_654d2a4219b13a49d8a1;chunk_784ca4f837c7a19c3aad,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_0ba5ab85bd408b,ginsenoside,,Dehydrated-protop anaxatriol+3Glc+Xyl,Dehydrated-protop anaxatriol+Xyl/Ara+,entity_01cef50a93581451,entity_0872f7980baff56a,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_01cef50a93581451"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_0872f7980baff56a"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C53H88O22 -> C47H78O17,"[""form_ae90b75f26f9abcd""]","[""form_cf92b986b18c7270""]",{},-162.052823,valid,unique_reported_entity,derivation_450696eec5d5a0,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_2d345f4b12c50d054ab9;chunk_61d5b07d3c76866a378e;chunk_88e8e2b26c7dc04926aa;chunk_8d1f745d2917756178b6;chunk_ac99fe31e42f34b62171;chunk_c978f98109b764eb4405,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_5dd6a900ff1b2c,ginsenoside,,Ginsenoside Rb1,Gypenoside,entity_496674d5f8dd7a78,entity_72b5e9a9dba187d9,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_496674d5f8dd7a78"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_72b5e9a9dba187d9"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C54H92O23 -> C48H82O18,"[""form_14296387449fa48c""]","[""form_2f75fb8072ace89b""]",{},-162.052823,valid,unique_reported_entity,derivation_a069b624a93641,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4;chunk_654d2a4219b13a49d8a1;chunk_784ca4f837c7a19c3aad;chunk_a1805dae0ab969b92d9b;chunk_b30b2c401321bfd9dbf3,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_bd9be2415aaa24,ginsenoside,,G-Re2,G-Rg1,entity_a5d5bef04f6534de,entity_11d5cf053633d1b5,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_a5d5bef04f6534de"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_11d5cf053633d1b5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_1257a0f8cf0ddf8a""]","[""form_f8fd40e1318431a4""]",{},-162.052823,valid,unique_reported_entity,derivation_04da6ce8183aac,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_1c1e6578ab8c9a02d5a4;chunk_3be07d61de6906fe57fe;chunk_830bcd489bd464af970b;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_3105bc16b7c1bf,ginsenoside,,G-Re3,Ginsenoside Rg1,entity_1cda1359c9338194,entity_d96110b1470152a6,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_1cda1359c9338194"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_d96110b1470152a6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_6722dbee8c924ec7""]","[""form_7e15527b576a6354""]",{},-162.052823,valid,unique_reported_entity,derivation_636e863a7bde9f,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_1c1e6578ab8c9a02d5a4;chunk_882470a12bfb0084bea7;chunk_acc6e934be5d2cae972b;chunk_b9378f3b91b1ce003c5a,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_f1e853c5ebd138,ginsenoside,,ginsenoside Ra1,G-Rb3,entity_2885adcc4e7f5c46,entity_38d79c2f72ee3833,loss of reported ara(p) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_2885adcc4e7f5c46"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_38d79c2f72ee3833"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_p_component,C58H98O26 -> C53H90O22,"[""form_35dcbbd778c74549""]","[""form_bc23e7afc30d5b9d""]",{},-132.042259,valid,unique_reported_entity,derivation_2280ba7a02444a,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_3b867ed59739d5a22268;chunk_784ca4f837c7a19c3aad;chunk_aca53f9764a6bda613c7;chunk_e67625aea59d74264f63,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_8f87b7b43f7cb1,ginsenoside,,G-Re4,G-Rg1,entity_7aa68b2901925572,entity_11d5cf053633d1b5,loss of reported ara(f) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_7aa68b2901925572"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_11d5cf053633d1b5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_f_component,C47H80O18 -> C42H72O14,"[""form_55780ba9cf454424""]","[""form_f8fd40e1318431a4""]",{},-132.042259,valid,unique_reported_entity,derivation_6ed010de563ee2,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_e123ab113cd6cd,ginsenoside,,Malonyl-ginsenosid e Ro,G-Ro,entity_da488d21825f8671,entity_b985f8b5f4accb8e,loss of reported malonyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_da488d21825f8671"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_b985f8b5f4accb8e"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_malonyl_component,C51H78O22 -> C48H76O19,"[""form_7ab302dfc2937bf7""]","[""form_03e8b5f326ac6efa""]",{},-86.000394,valid,unique_reported_entity,derivation_9682c8a4d96217,-86.000394,source_to_target,FALSE,1,real resolved network anchor,chunk_772144b2e1305d68f4bc;chunk_0edb26f83e294661a107;chunk_3b867ed59739d5a22268;chunk_3fefbadade88466595c7;chunk_52d793746aa180be918e;chunk_953c5cfe21b731593fac,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_72d8275ad22f6e,ginsenoside,,Malonyl-ginsenosid e Ra3,Notoginsenoside R4 isomer/Ginsenoside,entity_e22e69c021568ad1,entity_438085b12c5a5dee,loss of reported malonyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_e22e69c021568ad1"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_438085b12c5a5dee"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_malonyl_component,C62H102O30 -> C59H100O27,"[""form_523d488a7471a3f0""]","[""form_d7c72d37e5a96945""]",{},-86.000394,valid,unique_reported_entity,derivation_bd4d44a92f3a5a,-86.000394,source_to_target,FALSE,1,real resolved network anchor,chunk_772144b2e1305d68f4bc;chunk_89a49526eff8480e1436;chunk_8c98e6ef368ab19e849d;chunk_aaf6976db5293e1e4958,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_7036892e818df0,ginsenoside,,ginsenoside Re6,ginsenoside Rf,entity_52e69b9be833c34b,entity_aa500cbc70ff655a,loss of reported but component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_52e69b9be833c34b"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_aa500cbc70ff655a"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_but_component,C46H76O15 -> C42H72O14,"[""form_0af0834bfc9aaae9""]","[""form_27b1c936bea52cc8""]",{},-68.026215,valid,unique_reported_entity,derivation_086a4035b9c140,-68.026215,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_15955d34e68303239283;chunk_3fbcfd2a032f66b908a5;chunk_882470a12bfb0084bea7;chunk_cede274bcb6c91cff19e,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_7f6a56549cbd21,ginsenoside,,G-Rb2/G-Rb3/G-Rc,Ginsenoside Rd,entity_3aad3305041f63e9,entity_6cf53cd8e18ecbba,loss of reported ara(f) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_3aad3305041f63e9"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_6cf53cd8e18ecbba"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_f_component,C53H90O22 -> C48H82O18,"[""form_f54bf7ca8bf4d9b1""]","[""form_301a8c7f3bc70122""]",{},-132.042259,valid,unique_reported_entity,derivation_d82828ba0c44e6,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_784ca4f837c7a19c3aad,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_c9c10f63a5a9ae,ginsenoside,,G-F4,G-Rh4 isomer,entity_761c5531a22bc05a,entity_b1be0331ce00b772,loss of reported rha component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_761c5531a22bc05a"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_b1be0331ce00b772"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_rha_component,C42H70O12 -> C36H60O8,"[""form_bbcb3b6637239e4f""]","[""form_8a4e86d1037d82d8""]",{},-146.057909,valid,unique_reported_entity,derivation_6cb1a23e1dfd48,-146.057909,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_0a3bb7915b3faba443f9;chunk_441cb21f8494a5e0c20e;chunk_4914115598a0916296c0;chunk_cd666b06466a5a2b5984,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_4890e4bdc2e90f,ginsenoside,,mRd isomer,mRg1,entity_06141030d1292ecd,entity_df43eb72b24410a6,loss of reported rha component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_06141030d1292ecd"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_df43eb72b24410a6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_rha_component,C51H84O21 -> C45H74O17,"[""form_4fa922792fc4ae6e""]","[""form_ef0e98a691c8a2dd""]",{},-146.057909,valid,unique_reported_entity,derivation_9031f355a2875a,-146.057909,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_147b2c6a8f28383b8529,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_0217d88f07e9a9,ginsenoside,,Ginsenoside Rs4,G-Rg5,entity_51b5d8a847bfa805,entity_3300b2e306bd76cf,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_51b5d8a847bfa805"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_3300b2e306bd76cf"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C44H72O13 -> C42H70O12,"[""form_d9331d0fec02ff1c""]","[""form_9fbcdb985b8084bd""]",{},-42.010565,valid,unique_reported_entity,derivation_39eeb3693855df,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_2cb662e303c135aead81;chunk_6b0d64bd980aea95f64b;chunk_9f3933945423aa330977;chunk_fd890ca0e95c605dce18,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_af887de235bd40,ginsenoside,,G-Rb2,G-Rd,entity_54bdab51a5ed7d7c,entity_3c1dfb232de48c72,loss of reported ara(p) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_54bdab51a5ed7d7c"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_3c1dfb232de48c72"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_p_component,C53H90O22 -> C48H82O18,"[""form_f66295bbcdc4b08d""]","[""form_67c0aea2428db18b""]",{},-132.042259,valid,unique_reported_entity,derivation_523deea4fa79cf,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_784ca4f837c7a19c3aad,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_c92c19c7310124,ginsenoside,,PQ-R1,G-Rb1,entity_792f5e28b491b856,entity_8a8de1145f59f199,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_792f5e28b491b856"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_8a8de1145f59f199"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C56H94O24 -> C54H92O23,"[""form_a98a86d8bcacca82""]","[""form_f255d9982516474c""]",{},-42.010565,valid,unique_reported_entity,derivation_f22c92d62f430d,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_1c1e6578ab8c9a02d5a4;chunk_39550165b91703d596a2;chunk_784ca4f837c7a19c3aad;chunk_a1805dae0ab969b92d9b;chunk_b30b2c401321bfd9dbf3;chunk_c8e9107bce1afd08ab84,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_32d88185b58c88,ginsenoside,,G-Rb1,Gypenoside,entity_8a8de1145f59f199,entity_72b5e9a9dba187d9,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_8a8de1145f59f199"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_72b5e9a9dba187d9"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C54H92O23 -> C48H82O18,"[""form_f255d9982516474c""]","[""form_2f75fb8072ace89b""]",{},-162.052823,valid,unique_reported_entity,derivation_404bb2b7020b4a,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4;chunk_654d2a4219b13a49d8a1;chunk_784ca4f837c7a19c3aad;chunk_a1805dae0ab969b92d9b;chunk_b30b2c401321bfd9dbf3,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_6bc6a984d8255e,ginsenoside,,G-Re,G-Rg2,entity_6c49b2d9ef82cc1f,entity_b028c328a2c35c86,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_6c49b2d9ef82cc1f"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_b028c328a2c35c86"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O18 -> C42H72O13,"[""form_a97c57706d000e7e""]","[""form_d1230e2f1b1cd4c4""]",{},-162.052823,valid,unique_reported_entity,derivation_7a18c06451496b,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
